name,glottocode,lon,lat
Chedepo,ched1238,-8.397941305780705,5.370942379323365
Rukuba (Che),chee1238,8.176665394366495,9.33393857768282
Rukuba (Che),chee1238,8.662498531665321,9.965010138100943
Chemehuevi,chem1251,-115.25839610383086,34.698267307500025
"Chenapian (Tsenap, Zenap)",chen1259,142.32907158591107,-4.247141290583785
Tipaza,chen1266,1.8181550426913948,36.45027892756471
Chepang,chep1245,84.83462284766944,27.62161342992586
Cherepong,cher1271,0.015490081723561977,6.0581527299663005
Cherokee,cher1273,-83.32593992338765,35.11236163900004
Cherokee,cher1273,-82.90011828203814,35.49059741500004
Cherokee,cher1273,-96.04439522010534,36.208186829000056
Chesu [Yi],ches1238,101.8436768854065,24.382382899859024
Chesu [Yi],ches1238,102.02546570637375,24.49284864335007
Che'wong,chew1245,102.18922396545048,3.737821914103622
Chewa,chew1246,33.18622525467109,-14.114440061928871
Cheyenne,chey1247,-103.82079690675312,43.63882884050005
Chattisgarhi,chha1249,74.60284710509247,21.592527096042858
Chattisgarhi,chha1249,82.5600878006903,21.948087466534453
Chintang,chhi1245,87.1574080456259,26.90063758464764
Chulung,chhu1238,87.26255152649593,26.87547357653368
Eastern Soke,chia1261,-93.29509658537597,17.05691382048626
Eastern Soke,chia1261,-92.95185737244233,17.531970835299518
"Chiapaneko, Chiapaneco, Eastern Soke, Zoque",chia1262,-93.41257306049677,16.452713966649004
Chibcha,chib1270,-73.6798182641583,5.250627384295758
Chickasaw,chic1270,-88.3063388781747,34.012812834000044
"Kotoke, Cotoque, Kabil, Cabil",chic1271,-91.99910980638592,15.451445049096856
Chichimeko,chic1272,-100.47740235080005,21.47304255262509
Kiga,chig1238,30.030387217965696,-1.2876497591088765
Chilis,chil1275,73.37328031586766,35.14839118023265
"Western Soke, Zoque, Western Soke",chim1300,-94.60961449001002,16.75308252314523
Chimariko,chim1301,-123.29883686736648,40.65704419100003
Chimila,chim1309,-73.80033666275212,9.24670043044841
Chimila,chim1309,-73.67869615210518,9.415728754972186
Chimila,chim1309,-74.18371845598779,10.021775111841409
Chemakum,chim1310,-122.83112331088014,47.98309967650003
Lower Chinook,chin1286,-129.0941563172883,52.654120184000064
Lower Chinook,chin1286,-129.41662621856202,53.08124420750005
Lower Chinook,chin1286,-129.24205327733938,53.210435288500065
Lower Chinook,chin1286,-130.1040034051142,53.39907461150004
Lower Chinook,chin1286,-129.011794884448,53.43089427300005
Lower Chinook,chin1286,-129.77778882606512,53.56736888250002
Lower Chinook,chin1286,-130.26202619662578,53.685288804500026
Lower Chinook,chin1286,-130.56885068960042,53.97068919500006
Lower Chinook,chin1286,-123.77362995479182,46.06832839000006
Lower Chinook,chin1286,-123.60527977187593,46.44864734550005
Lower Chinook,chin1286,-128.6812810464828,52.382167873000036
Lower Chinook,chin1286,-128.605637272435,52.54814280800005
Lower Chinook,chin1286,-128.37469230847165,52.582709051500075
Lower Chinook,chin1286,-128.25451206550713,52.71210358300003
Lower Chinook,chin1286,-128.82469991413143,52.95691559450006
Lower Chinook,chin1286,-129.09198438496995,53.55444977400006
Jin,chin1463,108.15730586863052,25.563028025947595
"Chinanteko, Chinanteco, Chinanteko",chin1484,-96.57001382310219,17.708800204096704
Chipewyan,chip1261,-107.45147773753962,61.07767736950004
Chipaya,chip1262,-68.06618016996164,-19.078691692672642
Chipaya,chip1262,-68.0554331908075,-18.467579739987364
Chikitano,chiq1253,-60.81326161401793,-17.236679392255386
Chikitano,chiq1253,-62.559902434259186,-13.382720125256274
Chiripá-Nyandeva,chir1286,-54.770310941521714,-24.743109506739703
Chiripá-Nyandeva,chir1286,-54.66417197569088,-23.62893404528759
Chiripá-Nyandeva,chir1286,-49.89606990704907,-23.22797508631996
Chiripá-Nyandeva,chir1286,-49.281547507873235,-22.062397852156305
Shinga,chis1242,29.665564089598284,-10.14389022927232
"Chitimacha, Washa",chit1248,-90.82094879125964,29.578567222500048
"Chitimacha, Washa",chit1248,-91.86390028935728,29.563869533500046
"Chitimacha, Washa",chit1248,-92.17717449538341,29.664997653500052
Chitwania Tharu,chit1274,84.32655449381582,27.543171595966278
